,COMM_NUM,SHAPE_AREA,SHAPE_LEN,lat,lon,Sector,CNAME_E,CNAME_A,Pop2017,Pop2018,Pop2019,Pop2019density,PopGrowth19by18,PopGrowthbinned,PopDensitybinned,Counter
118,814,59997992.6011,36114.1289693,25.11627716054616,55.46798769214438,Sector 8,AL ROWAIYAH THIRD,الرويه الثالثة,3800.0,4036.0,4429.0,73.81913640755373,9.737363726461833,2 < x <= 20,10 < x <1000,1
119,392,8881162.51242,13683.350335799998,25.084750818943014,55.135081834781396,Sector 3,MARSA DUBAI (AL MINA AL SEYAHI) ,مرسى دبي (الميناء السياحي) ,52917.0,55052.0,61047.0,6873.762293464158,10.889704279590195,2 < x <= 20,1000 < x <= 10k,1
120,381,26741803.4319,22589.3826318,25.12067940828584,55.12856163397336,Sector 3,NAKHLAT JUMEIRA ,نخلة جميرا ,12711.0,22333.0,24448.0,914.2240560648297,9.47029060135225,2 < x <= 20,10 < x <1000,1
121,112,302711.324699,2712.99214762,25.26901102850375,55.29562583473755,Sector 1,AL RASS,الرأس,6621.0,7314.0,7460.0,24643.940914393694,1.9961717254580291,-2 < x <=2,10k < x <= 50k,1
122,113,176578.55202,1733.79033017,25.27262648415689,55.30003546533408,Sector 1,AL DHAGAYA,الضغاية,14963.0,15453.0,15899.0,90039.24779153934,2.886170970038182,2 < x <= 20, > 50k,1
123,416,8312233.5865,12989.912852299998,25.19777788066031,55.386297340726344,Sector 4,NAD AL HAMAR,ند الحمر,13013.0,13589.0,14216.0,1710.2503018067705,4.614026050482001,2 < x <= 20,1000 < x <= 10k,1
124,967,70858924.2794,33492.8989064,24.806269117795612,55.323227417095254,Sector 9,GHADEER BARASHY,غدير براشي,7.0,7.0,7.0,0.09878783895164252,0.0,-2 < x <=2,0< x <= 10 ,1
125,987,28336104.5162,21453.7602442,24.793423118833218,55.12179581907812,Sector 9,AL LAYAN 1,الليان 1,10.0,10.0,10.0,0.35290665992154685,0.0,-2 < x <=2,0< x <= 10 ,1
126,228,2967446.3710000003,6813.56925271,25.24954080621591,55.39587739812208,Sector 2,AL TWAR THIRD,الطوار الثالثة,9851.0,10217.0,10655.0,3590.62933845351,4.2869726925712115,2 < x <= 20,1000 < x <= 10k,1
127,683,8093323.53263,11621.0727302,25.00775674169941,55.23871433946884,Sector 6,AL HEBIAH FIFTH,الحبيه الخامسة,5949.0,8919.0,9748.0,1204.4495639768768,9.294763986994049,2 < x <= 20,1000 < x <= 10k,1
128,857,34633828.8366,24347.0074851,24.81078200677259,55.608821083217705,Sector 8,MARGAB,مرقب,539.0,570.0,628.0,18.132560594523362,10.175438596491237,2 < x <= 20,10 < x <1000,1
129,851,82867940.6307,36841.28565,24.83811756171844,55.671146229269866,Sector 8,REMAH,رماح,232.0,232.0,232.0,2.7996351572667315,0.0,-2 < x <=2,0< x <= 10 ,1
130,233,1791180.188,5345.32662446,25.269362123399556,55.387207900415795,Sector 2,AL QUSAIS SECOND,القصيص الثانية,11144.0,11442.0,12473.0,6963.565186552856,9.010662471595875,2 < x <= 20,1000 < x <= 10k,1
131,924,13235536.979,14984.512959900001,24.96585085347894,55.32006244858411,Sector 9,AL YALAYIS 4,اليلايس 4,8.0,8.0,8.0,0.6044333533798516,0.0,-2 < x <=2,0< x <= 10 ,1
132,613,4173756.228,8234.96044565,25.17752503179924,55.35751136724246,Sector 6,RAS AL KHOR IND. SECOND,رأس الخور الصناعية الثانية,2097.0,2352.0,2514.0,602.3351299567081,6.887755102040827,2 < x <= 20,10 < x <1000,1
133,114,147788.087322,1571.08872108,25.268688816400644,55.2997463399181,Sector 1,AL BUTEEN,البطين,2563.0,2766.0,2841.0,19223.470927058162,2.711496746203901,2 < x <= 20,10k < x <= 50k,1
134,431,10541064.6533,13832.635909999999,25.176204521804948,55.484036991528654,Sector 4,WADI ALSHABAK ,وادي الشبك ,50.0,55.0,55.0,5.21768927608101,0.0,-2 < x <=2,0< x <= 10 ,1
135,665,8407907.41113,12827.3568919,25.039820218627852,55.285584544136476,Sector 6,WADI AL SAFA 7,وادي الصفا 7 ,6492.0,7740.0,8473.0,1007.7418298854997,9.47028423772609,2 < x <= 20,1000 < x <= 10k,1
136,373,3954266.2810000004,9408.60209789,25.111030625085498,55.19497811257674,Sector 3,AL BARSHAA FIRST,البرشاء الأولى,33345.0,35469.0,39451.0,9976.819262162378,11.22670501000873,2 < x <= 20,1000 < x <= 10k,1
137,345,2660075.4591900003,6788.52186503,25.19516818186388,55.27571206284586,Sector 3,BURJ KHALIFA,برج خليفة,13201.0,18698.0,20477.0,7697.901925772924,9.514386565408062,2 < x <= 20,1000 < x <= 10k,1
138,346,6586257.00525,12890.667813600001,25.183161529377433,55.27074463038903,Sector 3,AL KALIJ AL TEJARI,الخليج التجاري,14935.0,19715.0,21179.0,3215.6352209028455,7.4258179051483575,2 < x <= 20,1000 < x <= 10k,1
139,325,4120079.3465,8793.46450571,25.223655837447005,55.30538572056361,Sector 3,ZAABEEL FIRST,زعبيل الأولى,2861.0,3062.0,3260.0,791.246897409722,6.466361854996738,2 < x <= 20,10 < x <1000,1
140,686,10430083.9815,15227.3447856,24.99629333657001,55.218464085836686,Sector 6,ME'AISEM SECOND,معيصم الثانية,11.0,11.0,12.0,1.1505180611474064,9.090909090909083,2 < x <= 20,0< x <= 10 ,1
141,671,5900197.1915,11324.767355,25.086661354166623,55.23095868493998,Sector 6,AL BARSHA SOUTH FIRST,البرشاء جنوب الأولى,11194.0,13267.0,13717.0,2324.8375528467286,3.3918745760156854,2 < x <= 20,1000 < x <= 10k,1
142,248,2395554.953,6652.78840519,25.286586455305546,55.41457191565026,Sector 2,AL QUSAIS IND FIFTH,القصيص الصناعية الخامسة,600.0,1286.0,1613.0,673.3304105505944,25.427682737169512,20 < x <= 100,10 < x <1000,1
143,337,10792102.1947,15494.2797439,25.202565086223537,55.29632261909079,Sector 3,ZAABEEL SECOND,زعبيل الثانية,6806.0,7509.0,8102.0,750.7341807770214,7.8971900386203275,2 < x <= 20,10 < x <1000,1
144,343,4872908.645380001,9605.82182453,25.19639371305704,55.25505369097882,Sector 3,AL WASL,الوصل,10736.0,11156.0,11555.0,2371.2736767505958,3.5765507350304704,2 < x <= 20,1000 < x <= 10k,1
145,835,32691452.4566,24767.184419,24.99114436818488,55.5122297254845,Sector 8,UMM AL MO'MENEEN,أم المؤمنين,294.0,309.0,309.0,9.45201197194335,0.0,-2 < x <=2,0< x <= 10 ,1
146,518,32565002.0182,23489.850178599998,24.95468835857719,55.105032069683546,Sector 5,JABAL ALI INDUSTRIAL SECOND,جبل علي الصناعية الثانية,23000.0,23000.0,23000.0,706.2797044245755,0.0,-2 < x <=2,10 < x <1000,1
147,841,152594542.121,50952.1583284,24.94565033754689,55.588202630842105,Sector 8,MARGHAM,مرغم,888.0,930.0,1005.0,6.586080904539064,8.064516129032251,2 < x <= 20,0< x <= 10 ,1
148,676,4304796.099669999,8650.08138354,25.022449446265377,55.25454674666273,Sector 6,AL HEBIAH THIRD,الحبيه الثالثة,1470.0,6250.0,6845.0,1590.0869266548373,9.519999999999996,2 < x <= 20,1000 < x <= 10k,1
149,421,2356626.8865,6217.99155894,25.18750620032887,55.4028052962689,Sector 4,AL WARQAA FIRST,الورقاء الأولى,16776.0,21696.0,24679.0,10472.17111091039,13.749078171091455,2 < x <= 20,10k < x <= 50k,1
150,961,170670828.433,52428.48285269999,24.891089047021474,55.27569792700118,Sector 9,AL SELAL,الصلال,658.0,660.0,665.0,3.8963893601832376,0.7575757575757569,-2 < x <=2,0< x <= 10 ,1
151,673,3743682.722,8291.53259462,25.060672016813673,55.23651196613646,Sector 6,AL BARSHA SOUTH THIRD,البرشاء جنوب الثالثة,2784.0,4566.0,6929.0,1850.851291238243,51.7520805957074,20 < x <= 100,1000 < x <= 10k,1
152,252,10472738.8101,15015.457239399999,25.2113824484829,55.450032587852974,Sector 2,MUSHRAIF,مشرف,63.0,63.0,67.0,6.397562396513185,6.349206349206349,2 < x <= 20,0< x <= 10 ,1
153,413,7793549.155160001,12420.9268956,25.194005335008654,55.32780247262788,Sector 4,RAS AL KHOR,رأس الخور,2.0,2.0,2.0,0.25662249126584746,0.0,-2 < x <=2,0< x <= 10 ,1
154,262,6864620.9595,10735.8777795,25.244928543425072,55.441639323845045,Sector 2,AL MEZHAR FIRST,المزهر الأولى,15182.0,15806.0,16552.0,2411.203779153103,4.7197266860685705,2 < x <= 20,1000 < x <= 10k,1
155,685,16423985.395,16671.060614899998,25.020491270780578,55.18787818623929,Sector 6,ME'AISEM FIRST,معيصم الأولى,10021.0,17413.0,18002.0,1096.0798836000183,3.3825302934589185,2 < x <= 20,1000 < x <= 10k,1
156,915,17499991.415999997,19106.4038112,25.00241416315309,55.43254840864607,Sector 9,AL YUFRAH 1,اليفره 1,403.0,403.0,403.0,23.02858272442024,0.0,-2 < x <=2,10 < x <1000,1
157,684,2951378.61807,10868.9366587,25.04485704007634,55.18668768869522,Sector 6,AL BARSHA SOUTH FIFTH,البرشاء جنوب الخامسة,5145.0,6753.0,7384.0,2501.88164771236,9.343995261365311,2 < x <= 20,1000 < x <= 10k,1
158,281,16411872.5613,16552.0361657,25.24471505110885,55.48710216165145,Sector 2,AL KHAWANEEJ ONE,الخوانيج الأولى,11169.0,12241.0,12893.0,785.5898193118027,5.326362225308401,2 < x <= 20,10 < x <1000,1
159,375,4946791.4525,10125.6919843,25.09215370710051,55.19869307299563,Sector 3,AL BARSHAA THIRD,البرشاء الثالثة,11680.0,13990.0,14601.0,2951.610178072289,4.3674052894924875,2 < x <= 20,1000 < x <= 10k,1
160,123,1113041.985,4318.7577921,25.27394692437164,55.32282215772934,Sector 1,AL MUTEENA,المطينة,42804.0,43473.0,46185.0,41494.39160644061,6.238354840935756,2 < x <= 20,10k < x <= 50k,1
161,335,834875.9415,7303.94838394,25.218798395174346,55.27891163334001,Sector 3,TRADE CENTER FIRST,المركز التجاري الأولى,14499.0,15355.0,16519.0,19786.173225115028,7.580592640833594,2 < x <= 20,10k < x <= 50k,1
162,232,2731428.711,6803.77605807,25.27807150372436,55.372451948436314,Sector 2,AL QUSAIS FIRST,القصيص الأولى,41225.0,41818.0,45657.0,16715.428016162492,9.180257305466544,2 < x <= 20,10k < x <= 50k,1
163,365,5051233.367,9103.38964403,25.13400298187309,55.24791395555497,Sector 3,AL GOZE IND. SECOND ,القوز الصناعية الثانية ,157966.0,158543.0,159978.0,31671.07681960322,0.9051172237184879,-2 < x <=2,10k < x <= 50k,1
164,424,5145410.9595,9230.89818575,25.18625489068643,55.437426846416685,Sector 4,AL WARQAA FOURTH , الورقاء الرابعة ,11682.0,12910.0,13452.0,2614.368435462575,4.198295894655302,2 < x <= 20,1000 < x <= 10k,1
165,681,6803189.215,10100.3133961,25.058397173521772,55.20884578062583,Sector 6,AL BARSHA SOUTH FOURTH,البرشاء جنوب الرابعة,15214.0,25297.0,25974.0,3817.9152716686567,2.676206664821912,2 < x <= 20,1000 < x <= 10k,1
166,316,1228290.5805,5176.3007187,25.25442202827949,55.28825088515985,Sector 3,AL RAFFA,الرفاعة,41266.0,42904.0,47140.0,38378.540671386356,9.873205295543542,2 < x <= 20,10k < x <= 50k,1
167,221,14180715.881,18275.2777603,25.251902859157077,55.36792018539773,Sector 2,DUBAI  AIRPORT,مطار دبي الدولي,22.0,22.0,22.0,1.5514026361304263,0.0,-2 < x <=2,0< x <= 10 ,1
168,334,2692886.2335,8492.47964949,25.21994963935096,55.273432014635276,Sector 3,AL SATWA,السطوة,40228.0,41048.0,38991.0,14479.260027751929,-5.011206392516076,-20< x <= -2 ,10k < x <= 50k,1
169,611,1745153.07612,5529.75452435,25.176762909538283,55.32584402042914,Sector 6,BU KADRA,بو كدرة,15.0,15.0,16.0,9.168250177556235,6.666666666666665,2 < x <= 20,0< x <= 10 ,1
170,263,4306286.2295,8811.9177295,25.242970699930673,55.46039901798005,Sector 2,AL MEZHAR SECOND,المزهر الثانية,10463.0,10781.0,11317.0,2628.0185284650734,4.9717094889156765,2 < x <= 20,1000 < x <= 10k,1
171,622,8626151.823660001,12691.4816354,25.1586779361202,55.43688729393313,Sector 6,WARSAN SECOND,ورسان الثانية,764.0,1524.0,1568.0,181.77282663855448,2.8871391076115582,2 < x <= 20,10 < x <1000,1
172,382,4279072.41584,9678.808922,25.101707733718747,55.16172702291635,Sector 3,AL SOFOUH SECOND,الصفوح الثانية,5592.0,5592.0,6126.0,1431.6186791612033,9.549356223175964,2 < x <= 20,1000 < x <= 10k,1
173,315,3397079.15447,9197.75642187,25.23642951571652,55.32374054349637,Sector 3,UM HURAIR SECOND,ام هرير الثانية,4579.0,4867.0,5328.0,1568.4061977152414,9.471953975755088,2 < x <= 20,1000 < x <= 10k,1
174,425,4252120.37,8301.73739694,25.18025538034898,55.45388027925236,Sector 4,AL WARQAA FIFTH , الورقاء الخامسة ,60.0,60.0,60.0,14.110607127521181,0.0,-2 < x <=2,10 < x <1000,1
175,326,7240334.25468,13184.2038157,25.21643932604741,55.32768690818115,Sector 3,AL JADAF,الجداف,1053.0,4197.0,5104.0,704.9398301882101,21.610674291160347,20 < x <= 100,10 < x <1000,1
176,597,18774204.2925,17568.8918382,24.974032111476504,55.2104462017768,Sector 5,DUBAI INVESTMENT PARK2,مجمع دبي للإستثمار الثاني,57998.0,59763.0,60630.0,3229.4311415488714,1.4507303850208375,-2 < x <=2,1000 < x <= 10k,1
177,412,6313593.76845,13348.0279967,25.218427518905287,55.359357737384975,Sector 4,AL KHEERAN,الخيران,3687.0,4641.0,4982.0,789.0909967783833,7.347554406377932,2 < x <= 20,10 < x <1000,1
178,264,5577576.8610000005,9912.01660727,25.26424758702673,55.421978562990105,Sector 2,MUHAISANAH SECOND ,محيصنة الثانية ,202918.0,197838.0,196316.0,35197.36345951539,-0.7693163093035693,-2 < x <=2,10k < x <= 50k,1
179,677,3268265.38822,8728.07331555,25.017265391634933,55.26760243239791,Sector 6,AL HEBIAH SIXTH,الحبيه السادسة,0.0,1759.0,2322.0,710.4686199503016,32.006822057987485,20 < x <= 100,10 < x <1000,1
180,304,116673.33601700001,1797.92202689,25.19831729801063,55.2261844567985,Sector 3,JUMEIRA ISLAND 2,جزيرة جميرا 2,3.0,3.0,3.0,25.712815819056395,0.0,-2 < x <=2,10 < x <1000,1
181,314,984710.3912770001,4573.28199772,25.25385241374033,55.31212712712714,Sector 3,UM HURAIR FIRST,ام هرير الأولى,5118.0,5351.0,5856.0,5946.926174309763,9.4374883199402,2 < x <= 20,1000 < x <= 10k,1
182,372,5871946.717540001,10897.518018,25.12044033188613,55.1830275720953,Sector 3,AL SAFOUH FIRST,الصفوح الأولى,3445.0,4112.0,4435.0,755.2861450108668,7.855058365758749,2 < x <= 20,10 < x <1000,1
183,342,3342284.5614,9457.35034016,25.200868374460587,55.2402695080548,Sector 3,JUMEIRA SECOND,جميرا الثانية,8001.0,9380.0,10079.0,3015.60199762828,7.452025586353939,2 < x <= 20,1000 < x <= 10k,1
184,336,1379918.9007700002,8920.12803696,25.21766339099511,55.282700784404994,Sector 3,TRADE CENTER SECOND,المركز التجاري الثانية,11755.0,12155.0,12218.0,8854.143524798674,0.5183052241875874,-2 < x <=2,1000 < x <= 10k,1
185,624,7865352.8044,12740.1077556,25.14292046499517,55.405486978108904,Sector 6,WARSAN FOURTH,ورسان الرابعة,4723.0,8359.0,8994.0,1143.4960673307137,7.5966024644096075,2 < x <= 20,1000 < x <= 10k,1
186,925,25164171.913000003,20113.0846537,24.972204964008757,55.26604093810234,Sector 9,AL YALAYIS 5,اليلايس 5,97.0,100.0,100.0,3.973903864022612,0.0,-2 < x <=2,0< x <= 10 ,1
187,267,1961509.1155,5797.20082872,25.279277870608805,55.43328579398504,Sector 2,MUHAISANAH FIFTH,محصينة الخامسة ,2.0,2.0,2.0,1.0196230974385192,0.0,-2 < x <=2,0< x <= 10 ,1
188,614,5448028.0465,9603.37696726,25.173666959072552,55.38182969953145,Sector 6,RAS AL KHOR IND. THIRD,رأس الخور الصناعية الثالثة,21238.0,21500.0,21834.0,4007.688619376126,1.5534883720930148,-2 < x <=2,1000 < x <= 10k,1
189,598,17167002.8834,16628.1438982,24.98818332963252,55.16507721674868,Sector 5,DUBAI INVESTMENT PARK1,مجمع دبي للإستثمارالاول,67575.0,69000.0,69956.0,4075.026984916828,1.3855072463768048,-2 < x <=2,1000 < x <= 10k,1
190,533,19368410.9563,18196.5821614,24.823718064427265,55.09608000051506,Sector 5,SAIH SHUAIB 4,سيح شعيب 4,11170.0,11170.0,11170.0,576.7122571491448,0.0,-2 < x <=2,10 < x <1000,1
191,826,36413376.7332,30666.9998996,25.034581424030534,55.49441637895008,Sector 8,LE HEMAIRA,الحميرا,51.0,53.0,53.0,1.4555090671301874,0.0,-2 < x <=2,0< x <= 10 ,1
192,363,2194559.62862,6193.80251899,25.14423216723838,55.214494563780576,Sector 3,AL MANARA,المنارة,7342.0,7709.0,8271.0,3768.8654671921736,7.290180308730054,2 < x <= 20,1000 < x <= 10k,1
193,393,9714165.18111,17231.774223900004,25.055814550850023,55.154264529262434,Sector 3,AL THANYAH FIFTH (EMIRATE HILLS FIRST) ,الثنيه الخامسة (تلال الامارات الاولى),28012.0,37067.0,40586.0,4178.02242841442,9.493619661693685,2 < x <= 20,1000 < x <= 10k,1
194,383,1069719.845,4163.72672303,25.098330655281742,55.17585099423646,Sector 3,AL THANYAH FIRST (V. RABIE SAHRA'A),الثنيه الأولى (قرية ربيع الصحراء),20007.0,22638.0,24834.0,23215.424221656842,9.700503578054608,2 < x <= 20,10k < x <= 50k,1
195,213,1092960.7335,4778.47839219,25.216576327409378,55.384216711147296,Sector 2,NAD SHAMMA,ند شما,2790.0,2964.0,3124.0,2858.2911574471486,5.3981106612685625,2 < x <= 20,1000 < x <= 10k,1
196,501,58101543.4134,27733.5251132,25.008927300510354,54.98758825673599,Sector 5,NAKHLAT JABAL ALI,نخلة جبل علي,5.0,5.0,5.0,0.08605623372901393,0.0,-2 < x <=2,0< x <= 10 ,1
197,311,310840.284844,3577.12151134,25.266817771100346,55.289105073477344,Sector 3,AL SHANDAGA,الشندغة,2.0,2.0,2.0,6.434172459350727,0.0,-2 < x <=2,0< x <= 10 ,1
198,591,21323936.1671,19717.7186612,25.033914107916107,55.1332896658809,Sector 5,JABAL ALI FIRST,جبل علي الأولى,67765.0,69115.0,75287.0,3530.6333413320676,8.930044129349636,2 < x <= 20,1000 < x <= 10k,1
199,672,4767353.328,9516.22108021,25.07294707600615,55.23378606002046,Sector 6,AL BARSHA SOUTH SECOND,البرشاء جنوب الثانية,4410.0,7057.0,7509.0,1575.0877863189921,6.404987955221775,2 < x <= 20,1000 < x <= 10k,1
200,347,10355202.6476,14582.052042399999,25.17041080340519,55.29250216913851,Sector 3,AL MERKADH,المركاض,7.0,819.0,1317.0,127.18244585056361,60.80586080586081,20 < x <= 100,10 < x <1000,1
201,916,4331598.8317,8918.65464649,24.990529915711413,55.387667077034294,Sector 9,AL YUFRAH 2,اليفره 2,2.0,2.0,58.0,13.3899749846495,2800.0, > 100,10 < x <1000,1
202,321,22091345.7586,21304.9448646,25.274531182487486,55.26989192393229,Sector 3,MADINAT DUBAI AL MELAHEYAH (AL MINA),مدينه دبي الملاحيه (الميناء),8294.0,14129.0,15172.0,686.784778337628,7.381980324156001,2 < x <= 20,10 < x <1000,1
203,918,11109840.8416,17297.0212197,24.98653979498292,55.36346093712165,Sector 9,AL YUFRAH 3,اليفره 3,4.0,4.0,4.0,0.36004116143791076,0.0,-2 < x <=2,0< x <= 10 ,1
204,312,874944.9831709999,4433.15867152,25.262251050065988,55.29369782222706,Sector 3,AL SUQ AL KABEER,السوق الكبير,44783.0,46929.0,51012.0,58303.09445871773,8.700377165505335,2 < x <= 20, > 50k,1
205,618,21673127.8304,19993.8117592,25.145974182066713,55.31671669226394,Sector 6,NAD AL SHIBBA FIRST,ند الشبا الأولى,3633.0,5485.0,5948.0,274.4412364724295,8.4412032816773,2 < x <= 20,10 < x <1000,1
206,711,39716134.689,35058.0810308,25.199295071803444,55.571625108265685,Sector 7,AL AWEER ONE,العوير الأولى,2983.0,3587.0,4107.0,103.40885466725686,14.496793978254807,2 < x <= 20,10 < x <1000,1
207,265,3628020.7660000003,8689.16453474,25.264007368078413,55.44543437686973,Sector 2,OUD AL MUTEEN FIRST,عود المطينة الأولى,12068.0,12510.0,14672.0,4044.078285741543,17.282174260591532,2 < x <= 20,1000 < x <= 10k,1
208,592,5059596.0639,10664.722518100001,25.05397917886128,55.11528187107477,Sector 5,JABAL ALI  SECOND,جبل علي الثانية,1539.0,1561.0,1570.0,310.30145097982864,0.5765534913517056,-2 < x <=2,10 < x <1000,1
209,423,6220073.248,11601.433887700001,25.19115406509533,55.42195130791831,Sector 4,AL WARQAA THIRD,الورقاء الثالثة,11980.0,14208.0,14728.0,2367.817775254598,3.6599099099099197,2 < x <= 20,1000 < x <= 10k,1
210,415,7334275.12402,11543.4777434,25.19757845369391,55.35767521748997,Sector 4,AL KHAIRAN FIRST,الخيران الأولى,2.0,2.0,587.0,80.03517594773001,29250.0, > 100,10 < x <1000,1
211,917,27326474.0172,24214.0171757,24.975619474474104,55.45176566912071,Sector 9,AL MARMOOM,المرموم,75.0,79.0,94.0,3.4398876320755445,18.98734177215189,2 < x <= 20,0< x <= 10 ,1
212,376,6411368.0465,10209.099291,25.100854397096967,55.21496955495408,Sector 3,AL BAESHAA SECOND,البرشاء الثانية,12800.0,14815.0,15523.0,2421.1681325133236,4.7789402632467,2 < x <= 20,1000 < x <= 10k,1
213,593,365014170.612,122334.492899,25.12625279651073,54.947060105859975,Sector 5,JABAL ALI THIRD,جبل علي الثالثة,1513.0,1513.0,1513.0,4.145044553923023,0.0,-2 < x <=2,0< x <= 10 ,1
214,128,1226749.013,5559.09171857,25.268728879013747,55.3375453170401,Sector 1,AL KHBEESI,الخبيصي,1775.0,1952.0,1992.0,1623.8040372484897,2.049180327868849,2 < x <= 20,1000 < x <= 10k,1
215,117,387711.066,2782.85204781,25.27689263146278,55.30982800574198,Sector 1,AL MURAR,المرر,37371.0,38294.0,38970.0,100512.9938695121,1.7652896015041497,-2 < x <=2, > 50k,1
216,631,38677198.8453,35079.3628178,25.098246398441137,55.2687696967083,Sector 6,HADAEQ SHEIKH MOHAMMED BIN RASHID,حدائق الشيخ محمد بن راشد,51.0,68.0,1563.0,40.411406375411126,2198.529411764706, > 100,10 < x <1000,1
217,131,1150984.31619,5277.18258262,25.3007121182696,55.33339017915333,Sector 1,AL HAMRIYA PORT,ميناء الحمرية,460.0,468.0,481.0,417.9031749035566,2.777777777777768,2 < x <= 20,10 < x <1000,1
218,914,46008453.1147,28727.0025501,25.026537149947814,55.36669087828805,Sector 9,UMM NAHAD FOURTH,أم نهد الرابعة,4.0,4.0,4.0,0.08694054525215007,0.0,-2 < x <=2,0< x <= 10 ,1
219,721,54944834.2494,33677.9952932,25.164395222422772,55.58558308287962,Sector 7,AL AWEER TWO,العوير الثانية,4621.0,4870.0,5236.0,95.29558277004317,7.5154004106776195,2 < x <= 20,10 < x <1000,1
220,364,4825398.4545,8843.46006275,25.14438143561766,55.232023764551506,Sector 3,AL GOZE IND. FIRST ,القوز الصناعية الأولى ,26569.0,26569.0,26075.0,5403.698833550907,-1.8593097218562948,-2 < x <=2,1000 < x <= 10k,1
221,332,9960424.67483,15279.0784101,25.229747463436265,55.25388871626743,Sector 3,JUMEIRA FIRST,جميرا الأولى,17083.0,18843.0,20356.0,2043.6879615624848,8.029506978718892,2 < x <= 20,1000 < x <= 10k,1
222,821,30688142.3777,26755.1135353,25.095226482429428,55.51289656429359,Sector 8,MEREIYEEL,مرييل,1105.0,1119.0,1119.0,36.46359516414191,0.0,-2 < x <=2,10 < x <1000,1
223,129,2702123.3576599997,10392.4906323,25.25100645812056,55.33271844512805,Sector 1,PORT SAEED,بور سعيد,12513.0,13266.0,13551.0,5014.94499190258,2.148349163274532,2 < x <= 20,1000 < x <= 10k,1
224,599,22065249.6621,19668.948471400003,24.999455158928818,55.12351891174232,Sector 5,JABAL ALI INDUSTRIAL FIRST,جبل علي الصناعية الأولى,129239.0,129024.0,128975.0,5845.163865130959,-0.03797743055555802,-2 < x <=2,1000 < x <= 10k,1
225,271,24184196.9742,20723.4293973,25.203260674757427,55.49109670874484,Sector 2,WADI ALAMRADI,وادي العمردي,3120.0,3193.0,3368.0,139.26449588518585,5.480739116818034,2 < x <= 20,10 < x <1000,1
